AT.03.312	Politischer Bezirk Korneuburg	Politischer Bezirk Korneuburg	2773697
AT.04.406	Politischer Bezirk Freistadt	Politischer Bezirk Freistadt	2779274
AT.08.801	Politischer Bezirk Bludenz	Politischer Bezirk Bludenz	2781679
AU.08.51080	Broomehill-Tambellup	Broomehill-Tambellup	7839348
AU.03.70540	Belyuen	Belyuen	7839374
AU.04.36660	Southern Downs	Southern Downs	7839393
AU.08.51540	Carnarvon	Carnarvon	7839482
AU.07.20740	Bass Coast	Bass Coast	7839528
AU.07.21370	Campaspe	Campaspe	7839535
AU.07.21750	Colac Otway	Colac Otway	7839539
AU.07.22670	Greater Dandenong	Greater Dandenong	7839548
AU.07.22830	Greater Shepparton	Greater Shepparton	7839550
AU.04.30450	Barcoo	Barcoo	7839559
AU.04.31950	Burke	Burke	7839566
AU.04.32080	Cairns	Cairns	7839567
AU.04.32450	Cloncurry	Cloncurry	7839572
AU.08.54970	Laverton	Laverton	7839599
AU.08.56580	Nedlands	Nedlands	7839622
AU.08.57420	Ravensthorpe	Ravensthorpe	7839632
AU.08.58260	Three Springs	Three Springs	7839643
AU.05.40430	Barunga West	Barunga West	7839649
AU.05.41190	Cleve	Cleve	7839655
AU.08.50350	Bassendean	Bassendean	7839660
AU.06.64210	Meander Valley	Meander Valley	7839679
AU.02.11520	Canada Bay	Canada Bay	7839706
AU.02.11750	Cobar	Cobar	7839712
AU.02.13550	Gunnedah	Gunnedah	7839725
AU.02.14350	Kempsey	Kempsey	7839737
AU.02.17650	Uralla	Uralla	7839776
AU.02.17850	Walcha	Walcha	7839780
AU.07.24130	Macedon Ranges	Macedon Ranges	7839800
AU.08.58610	Wagin	Wagin	7839845
AU.08.59170	Williams	Williams	7839852
AU.08.59250	Wiluna	Wiluna	7839853
AU.04.36370	Rockhampton	Rockhampton	12047268
AU.04.36820	Tablelands	Tablelands	12047269
AZ.09.586209	Garadagh region	Garadagh region	586209
AZ.35.7669114	Babek Rayon	Babek Rayon	7669114
AZ.09.7669203	Khatai raion	Khatai raion	7669203
BD.81.3059	Munshiganj	Munshiganj	1337183
BD.84.2019	Cumilla	Cumilla	1337193
BD.84.2075	Noakhali	Noakhali	1337196
BD.85.1009	Bhola	Bhola	1337215
BD.81.3056	Manikganj	Manikganj	1337391
BD.84.2084	Rangamati	Rangamati	7873929
BF.02.55	Province de la Comoé	Province de la Comoe	2359209
BF.13.67	Province du Noumbièl	Province du Noumbiel	2597266
BG.49.PER51	Tran	Tran	726306
BG.54.SHU25	Obshtina Smyadovo	Obshtina Smyadovo	727023
BG.54.SHU30	Obshtina Shumen	Obshtina Shumen	727232
BG.64.VRC32	Obshtina Roman	Obshtina Roman	727597
BG.38.BLG37	Obshtina Razlog	Obshtina Razlog	727688
BG.62.VTR22	Obshtina Pavlikeni	Obshtina Pavlikeni	728384
BG.45.KNL31	Obshtina Nevestino	Obshtina Nevestino	728815
BG.43.HKV17	Obshtina Lyubimets	Obshtina Lyubimets	729465
BG.40.DOB20	Obshtina Krushari	Obshtina Krushari	729879
BG.59.SZR12	Obshtina Kazanlŭk	Obshtina Kazanluk	730495
BG.54.SHU18	Obshtina Kaolinovo	Obshtina Kaolinovo	730650
BG.54.SHU11	Obshtina Hitrino	Obshtina Hitrino	731519
BG.58.SFO17	Obshtina Elin Pelin	Obshtina Elin Pelin	731674
BG.57.SML10	Obshtina Dospat	Obshtina Dospat	732012
BG.44.KRZ35	Obshtina Chernoochene	Obshtina Chernoochene	732516
BG.53.RSE04	Obshtina Byala	Obshtina Byala	732719
BG.51.PDV07	Obshtina Brezovo	Obshtina Brezovo	732871
BG.49.PER08	Obshtina Breznik	Obshtina Breznik	732882
BG.44.KRZ02	Obshtina Ardino	Obshtina Ardino	733637
BG.64.VRC35	Obshtina Hayredin	Obshtina Hayredin	864566
BG.59.SZR38	Obshtina Nikolaevo	Obshtina Nikolaevo	864599
BG.43.HKV18	Obshtina Madzharovo	Obshtina Madzharovo	864600
BI.13.7874080	Ryansoro	Ryansoro	7874080
BI.15.9072885	Commune of Matongo	Commune of Matongo	9072885
BI.09.9072887	Commune of Mpanda	Commune of Mpanda	9072887
BI.09.9072888	Commune of Musigati	Commune of Musigati	9072888
BI.17.9171820	Kayogoro	Kayogoro	9171820
BI.21.9171841	Gisuru	Gisuru	9171841
BI.20.9171847	Mpinga-Kayove	Mpinga-Kayove	9171847
BI.13.9171861	Gitaramuka	Gitaramuka	9171861
BJ.12.2391090	Dogbo Tota	Dogbo Tota	2391090
BJ.10.7669349	Kalalè	Kalale	7669349
BJ.09.7874152	Commune of Abomey-Calavi	Commune of Abomey-Calavi	7874152
BJ.13.10344470	Bassila	Bassila	10344470
BN.04.13606570	Mukim Keriam	Mukim Keriam	13606570
BN.04.13606572	Mukim Ukong	Mukim Ukong	13606572
BN.04.13606591	Mukim Lamunin	Mukim Lamunin	13606591
BO.08.0702	Provincia Warnes	Provincia Warnes	3901298
BO.08.0703	Provincia Velasco	Provincia Velasco	3901825
BO.04.0203	Provincia Pacajes	Provincia Pacajes	3909144
BO.04.0202	Provincia Omasuyos	Provincia Omasuyos	3909341
BO.09.0606	Provincia O’Connor	Provincia O'Connor	3909412
BO.05.0405	Sud Carangas Province	Sud Carangas Province	3911447
BO.05.0408	Provincia Ladislao Cabrera	Provincia Ladislao Cabrera	3912280
BO.04.0208	Provincia Ingavi	Provincia Ingavi	3914178
BO.04.0204	Provincia Camacho	Provincia Camacho	3922460
BO.04.0216	Provincia Bautista Saavedra	Provincia Bautista Saavedra	3923271
BO.05.10400355	Nor Carangas Province	Nor Carangas Province	10400355
BR.06.2314102	Viçosa do Ceará	Vicosa Do Ceara	3385105
BR.06.2313005	Solonópole	Solonopole	3387241
BR.06.2312908	Sobral	Sobral	3387295
BR.06.2311108	Porteiras	Porteiras	3391418
BR.02.2707107	Piranhas	Piranhas	3391957
BR.06.2310803	Pereiro	Pereiro	3392307
BR.02.2706307	Palmeira dos Índios	Palmeira dos Indios	3393241
BR.06.2308500	Mombaça	Mombaca	3394644
BR.06.2307403	Jucás	Jucas	3397117
BR.06.2305506	Iguatu	Iguatu	3398329
BR.06.2303808	Cedro	Cedro	3402329
BR.06.2302008	Barro	Barro	3406080
BR.28.2801009	Campo do Brito	Campo Do Brito	3467779
BR.27.3501301	Álvares Machado	Alvares Machado	3472416
BR.31.1718881	Santa Maria do Tocantins	Santa Maria Do Tocantins	6319004
BR.20.2207934	Pedro Laurentino	Pedro Laurentino	6319025
BR.22.2408003	Mossoró	Mossoro	6319038
BR.17.2509305	Mataraca	Mataraca	6319058
BR.15.3128907	Guimarânia	Guimarania	6319096
BR.15.3148202	Patrocínio do Muriaé	Patrocinio Do Muriae	6319097
BR.26.4204558	Correia Pinto	Correia Pinto	6319129
BR.26.4204608	Criciúma	Criciuma	6319130
BR.29.5200605	Alto Paraíso de Goiás	Alto Paraiso De Goias	6319149
BR.23.4315800	Roca Sales	Roca Sales	6319186
BR.23.4310363	Imigrante	Imigrante	6319208
BR.23.4304614	Canudos do Vale	Canudos Do Vale	6319216
BR.14.5100201	Água Boa	Agua Boa	6319223
BR.24.1100098	Espigão d'Oeste	Espigao D'Oeste	6319237
BR.24.1100700	Campo Novo de Rondônia	Campo Novo De Rondonia	6319256
BR.24.1101450	Parecis	Parecis	6319265
BR.24.1101609	Theobroma	Theobroma	6319272
BR.01.1200336	Mâncio Lima	Mancio Lima	6319284
BR.04.1300409	Barcelos	Barcelos	6319301
BR.04.1303403	Parintins	Parintins	6319336
BR.25.1400233	Caroebe	Caroebe	6319355
BR.25.1400506	São João da Baliza	Sao Joao Da Baliza	6319359
BR.16.1500909	Augusto Corrêa	Augusto Correa	6319371
BR.16.1501758	Brejo Grande do Araguaia	Brejo Grande Do Araguaia	6319383
BR.16.1502004	Cachoeira do Arari	Cachoeira Do Arari	6319388
BR.16.1502756	Concórdia do Pará	Concordia Do Para	6319396
BR.16.1504455	Medicilândia	Medicilandia	6319424
BR.16.1505205	Oeiras do Pará	Oeiras Do Para	6319436
BR.16.1506708	Santana do Araguaia	Santana Do Araguaia	6319463
BR.16.1507953	Tailândia	Tailandia	6319480
BR.03.1600550	Pracuúba	Pracuuba	6319501
BR.31.1701051	Angico	Angico	6319510
BR.31.1705607	Conceição do Tocantins	Conceicao Do Tocantins	6319543
BR.31.1706001	Couto Magalhães	Couto Magalhaes	6319544
BR.31.1708304	Goianorte	Goianorte	6319558
BR.31.1716505	Pedro Afonso	Pedro Afonso	6319591
BR.31.1717206	Piraquê	Piraque	6319596
BR.31.1720150	São Félix do Tocantins	Sao Felix Do Tocantins	6319616
BR.31.1720259	São Salvador do Tocantins	Sao Salvador Do Tocantins	6319618
BR.31.1721257	Tupirama	Tupirama	6319629
BR.13.2105203	Igarapé Grande	Igarape Grande	6319714
BR.13.2105609	Joselândia	Joselandia	6319722
BR.13.2105807	Lago do Junco	Lago Do Junco	6319725
BR.13.2105948	Lago dos Rodrigues	Lago Dos Rodrigues	6319728
BR.13.2105989	Lajeado Novo	Lajeado Novo	6319730
BR.13.2108603	Pinheiro	Pinheiro	6319767
BR.13.2110609	São Bernardo	Sao Bernardo	6319793
BR.13.2111300	São Luís	Sao Luis	6319805
BR.13.2111607	São Raimundo das Mangabeiras	Sao Raimundo Das Mangabeiras	6319810
BR.13.2112308	Tuntum	Tuntum	6319824
BR.20.2201929	Bonfim do Piauí	Bonfim Do Piaui	6319860
BR.20.2202208	Campo Maior	Campo Maior	6319874
BR.20.2202802	Conceição do Canindé	Conceicao Do Caninde	6319889
BR.20.2203230	Currais	Currais	6319894
BR.20.2205508	José de Freitas	Jose De Freitas	6319927
BR.20.2205557	Lagoa Alegre	Lagoa Alegre	6319932
BR.20.2205805	Luzilândia	Luzilandia	6319939
BR.20.2206506	Monsenhor Hipólito	Monsenhor Hipolito	6319950
BR.20.2208601	Prata do Piauí	Prata Do Piaui	6319981
BR.20.2209807	São Gonçalo do Piauí	Sao Goncalo Do Piaui	6320001
BR.06.2300705	Alto Santo	Alto Santo	6320039
BR.06.2304459	Fortim	Fortim	6320063
BR.06.2305332	Ibicuitinga	Ibicuitinga	6320071
BR.06.2308807	Moraújo	Moraujo	6320082
BR.06.2310100	Palmácia	Palmacia	6320089
BR.06.2311207	Potengi	Potengi	6320098
BR.22.2401800	Brejinho	Brejinho	6320129
BR.22.2409332	Santa Maria	Santa Maria	6320199
BR.22.2410801	Riacho de Santana	Riacho De Santana	6320214
BR.22.2412609	São Paulo do Potengi	Sao Paulo Do Potengi	6320234
BR.17.2501302	Aroeiras	Aroeiras	6320271
BR.17.2501534	Baraúna	Barauna	6320275
BR.17.2501906	Belém	Belem	6320280
BR.17.2503803	Caldas Brandão	Caldas Brandao	6320300
BR.17.2504074	Caraúbas	Caraubas	6320304
BR.17.2504355	Caturité	Caturite	6320309
BR.17.2504850	Coxixola	Coxixola	6320314
BR.17.2505303	Curral Velho	Curral Velho	6320319
BR.17.2507507	João Pessoa	Joao Pessoa	6320340
BR.17.2508208	Lagoa de Dentro	Lagoa De Dentro	6320346
BR.17.2508703	Mãe d'Água	Mae D'Agua	6320351
BR.17.2509404	Mogeiro	Mogeiro	6320361
BR.17.2510303	Nova Palmeira	Nova Palmeira	6320369
BR.17.2512747	Riachão	Riachao	6320392
BR.17.2513356	Santa Inês	Santa Ines	6320402
BR.17.2515401	São Vicente do Seridó	Sao Vicente do Serido	6320429
BR.17.2516508	Taperoá	Taperoa	6320440
BR.17.2516904	Uiraúna	Uirauna	6320444
BR.30.2600054	Abreu e Lima	Abreu e Lima	6320448
BR.30.2600708	Aliança	Alianca	6320455
BR.30.2602407	Brejão	Brejao	6320471
BR.30.2604205	Catende	Catende	6320492
BR.30.2607307	Ipubi	Ipubi	6320520
BR.30.2611101	Petrolina	Petrolina	6320564
BR.30.2612802	Santa Terezinha	Santa Terezinha	6320585
BR.30.2613404	São José da Coroa Grande	Sao Jose Da Coroa Grande	6320589
BR.30.2614204	Sirinhaém	Sirinhaem	6320596
BR.30.2614857	Tamandaré	Tamandare	6320603
BR.30.2616183	Vertente do Lério	Vertente Do Lerio	6320615
BR.02.2705408	Monteirópolis	Monteiropolis	6320653
BR.02.2705507	Murici	Murici	6320654
BR.02.2707008	Pindoba	Pindoba	6320666
BR.02.2707305	Porto Calvo	Porto Calvo	6320667
BR.28.2801702	Cristinápolis	Cristinapolis	6320690
BR.28.2806305	Santa Luzia do Itanhy	Santa Luzia Do Itanhy	6320713
BR.05.2905602	Camacan	Camacan	6320783
BR.05.2906204	Canarana	Canarana	6320789
BR.05.2906402	Candeal	Candeal	6320791
BR.05.2912608	Ibiquera	Ibiquera	6320860
BR.05.2912707	Ibirapitanga	Ibirapitanga	6320861
BR.05.2916302	Itapebi	Itapebi	6320900
BR.05.2916708	Itaquara	Itaquara	6320903
BR.05.2918555	Jussari	Jussari	6320926
BR.05.2918605	Jussiape	Jussiape	6320927
BR.05.2921203	Miguel Calmon	Miguel Calmon	6320958
BR.05.2922300	Muritiba	Muritiba	6320970
BR.05.2924504	Pindaí	Pindai	6320995
BR.05.2926608	Ribeira do Pombal	Ribeira do Pombal	6321019
BR.05.2926905	Rio do Pires	Rio do Pires	6321023
BR.05.2929206	São Francisco do Conde	Sao Francisco Do Conde	6321045
BR.05.2929503	São Sebastião do Passé	Sao Sebastiao Do Passe	6321051
BR.15.3100203	Abaeté	Abaete	6321102
BR.15.3102100	Alto Rio Doce	Alto Rio Doce	6321122
BR.15.3107901	Bom Repouso	Bom Repouso	6321180
BR.15.3108909	Brazópolis	Brazopolis	6321192
BR.15.3112059	Cantagalo	Cantagalo	6321225
BR.15.3113503	Carbonita	Carbonita	6321241
BR.15.3116209	Chiador	Chiador	6321273
BR.15.3117108	Conceição da Aparecida	Conceicao Da Aparecida	6321282
BR.15.3117876	Confins	Confins	6321290
BR.15.3119005	Cordislândia	Cordislandia	6321301
BR.15.3119807	Córrego Danta	Corrego Danta	6321309
BR.15.3123007	Dores de Campos	Dores De Campos	6321348
BR.15.3123528	Durandé	Durande	6321354
BR.15.3123908	Entre Rios de Minas	Entre Rios De Minas	6321359
BR.15.3124609	Estrela Dalva	Estrela Dalva	6321366
BR.15.3127008	Fronteira	Fronteira	6321393
BR.15.3129400	Ibertioga	Ibertioga	6321421
BR.15.3130507	Ilicínea	Ilicinea	6321434
BR.15.3131505	Ipuiúna	Ipuiuna	6321446
BR.15.3131703	Itabira	Itabira	6321448
BR.15.3133105	Itanhandu	Itanhandu	6321462
BR.15.3135001	Jaguaraçu	Jaguaracu	6321482
BR.15.3135100	Janaúba	Janauba	6321485
BR.15.3136405	Joaquim Felício	Joaquim Felicio	6321500
BR.15.3136801	Juramento	Juramento	6321507
BR.15.3138906	Machacalis	Machacalis	6321535
BR.15.3140308	Marliéria	Marlieria	6321549
BR.15.3141801	Minas Novas	Minas Novas	6321566
BR.15.3142304	Moeda	Moeda	6321572
BR.15.3144607	Nepomuceno	Nepomuceno	6321598
BR.15.3145703	Oliveira Fortes	Oliveira Fortes	6321615
BR.15.3147402	Paraopeba	Paraopeba	6321635
BR.15.3148301	Paula Cândido	Paula Candido	6321644
BR.15.3149150	Pedras de Maria da Cruz	Pedras De Maria Da Cruz	6321654
BR.15.3150000	Pescador	Pescador	6321664
BR.15.3152131	Ponto Chique	Ponto Chique	6321689
BR.15.3153004	Pratinha	Pratinha	6321698
BR.15.3156205	Rochedo de Minas	Rochedo De Minas	6321732
BR.15.3156403	Romaria	Romaria	6321734
BR.15.3160207	Santo Antônio do Itambé	Santo Antonio Do Itambe	6321779
BR.15.3161056	São Félix de Minas	Sao Felix De Minas	6321789
BR.15.3162302	São João da Mata	Sao Joao Da Mata	6321802
BR.15.3162500	São João del Rei	Sao Joao Del Rei	6321805
BR.15.3162559	São João do Manhuaçu	Sao Joao Do Manhuacu	6321806
BR.15.3163102	São José da Varginha	Sao Jose Da Varginha	6321817
BR.15.3163508	São José do Jacuri	Sao Jose Do Jacuri	6321821
BR.15.3164431	São Sebastião da Vargem Alegre	Sao Sebastiao Da Vargem Alegre	6321831
BR.15.3166105	Senhora do Porto	Senhora Do Porto	6321853
BR.15.3166808	Serra do Salitre	Serra Do Salitre	6321860
BR.15.3167004	Serranos	Serranos	6321863
BR.15.3168309	Taquaraçu de Minas	Taquaracu De Minas	6321877
BR.15.3168408	Tarumirim	Tarumirim	6321878
BR.15.3171030	Verdelândia	Verdelandia	6321914
BR.15.3171402	Vieiras	Vieiras	6321920
BR.08.3202405	Guarapari	Guarapari	6321954
BR.08.3202801	Itapemirim	Itapemirim	6321961
BR.21.3300209	Araruama	Araruama	6322003
BR.21.3303104	Natividade	Natividade	6322039
BR.21.3303708	Paraíba do Sul	Paraiba Do Sul	6322044
BR.21.3304151	Quissamã	Quissama	6322054
BR.21.3305505	Saquarema	Saquarema	6322073
BR.21.3305554	Seropédica	Seropedica	6322074
BR.27.3503703	Ariranha	Ariranha	6322110
BR.27.3504909	Bananal	Bananal	6322122
BR.27.3505005	Barão de Antonina	Barao De Antonina	6322123
BR.27.3505203	Bariri	Bariri	6322124
BR.27.3505708	Barueri	Barueri	6322130
BR.27.3507407	Borborema	Borborema	6322149
BR.27.3510609	Carapicuíba	Carapicuiba	6322185
BR.27.3514205	Dolcinópolis	Dolcinopolis	6322216
BR.27.3515004	Embu das Artes	Embu das Artes	6322226
BR.27.3515608	Fernando Prestes	Fernando Prestes	6322237
BR.27.3516903	General Salgado	General Salgado	6322250
BR.27.3518859	Guatapará	Guatapara	6322269
BR.27.3525508	Joanópolis	Joanopolis	6322337
BR.27.3531605	Monte Castelo	Monte Castelo	6322395
BR.27.3531704	Monteiro Lobato	Monteiro Lobato	6322396
BR.27.3531902	Morro Agudo	Morro Agudo	6322398
BR.27.3532108	Murutinga do Sul	Murutinga Do Sul	6322401
BR.27.3535002	Palestina	Palestina	6322433
BR.27.3535507	Paraguaçu Paulista	Paraguacu Paulista	6322438
BR.27.3539608	Planalto	Planalto	6322474
BR.27.3540903	Pradópolis	Pradopolis	6322489
BR.27.3542305	Redenção da Serra	Redencao Da Serra	6322502
BR.27.3543303	Ribeirão Pires	Ribeirao Pires	6322514
BR.27.3545100	Salmourão	Salmourao	6322531
BR.27.3545407	Salto Grande	Salto Grande	6322534
BR.27.3545704	Santa Albertina	Santa Albertina	6322537
BR.27.3548302	Santo Expedito	Santo Expedito	6322564
BR.27.3550001	São Luiz do Paraitinga	Sao Luiz do Paraitinga	6322580
BR.27.3551603	Serra Negra	Serra Negra	6322593
BR.27.3554607	Timburi	Timburi	6322625
BR.27.3556008	Urupês	Urupes	6322643
BR.27.3556305	Valparaíso	Valparaiso	6322646
BR.27.3557303	Estiva Gerbi	Estiva Gerbi	6322658
BR.18.4100202	Adrianópolis	Adrianopolis	6322660
BR.18.4100905	Amaporã	Amapora	6322668
BR.18.4104055	Campo Bonito	Campo Bonito	6322715
BR.18.4104501	Capanema	Capanema	6322723
BR.18.4107546	Espigão Alto do Iguaçu	Espigao Alto Do Iguacu	6322764
BR.18.4108007	Florestópolis	Florestopolis	6322774
BR.18.4108700	Grandes Rios	Grandes Rios	6322785
BR.18.4110508	Ipiranga	Ipiranga	6322807
BR.18.4110904	Itaguajé	Itaguaje	6322812
BR.18.4112702	Jataizinho	Jataizinho	6322831
BR.18.4113106	Kaloré	Kalore	6322837
BR.18.4113908	Mallet	Mallet	6322849
BR.18.4116109	Moreira Sales	Moreira Sales	6322878
BR.18.4117008	Nova Fátima	Nova Fatima	6322888
BR.18.4117602	Palmas	Palmas	6322900
BR.18.4118600	Paula Freitas	Paula Freitas	6322911
BR.18.4118808	Peabiru	Peabiru	6322913
BR.18.4121604	Renascença	Renascenca	6322950
BR.18.4121752	Reserva do Iguaçu	Reserva Do Iguacu	6322952
BR.18.4122305	Rio Negro	Rio Negro	6322960
BR.18.4124103	Santo Antônio da Platina	Santo Antonio Da Platina	6322980
BR.18.4125100	São João do Triunfo	Sao Joao Do Triunfo	6322988
BR.18.4125209	São Jorge d'Oeste	Sao Jorge D'Oeste	6322989
BR.18.4127965	Turvo	Turvo	6323024
BR.18.4128534	Ventania	Ventania	6323031
BR.26.4200903	Angelina	Angelina	6323050
BR.26.4201505	Armazém	Armazem	6323058
BR.26.4202537	Bom Jesus	Bom Jesus	6323078
BR.26.4204509	Corupá	Corupa	6323108
BR.26.4204905	Descanso	Descanso	6323112
BR.26.4206108	Grão-Pará	Grao-Para	6323131
BR.26.4208203	Itajaí	Itajai	6323159
BR.26.4211405	Nova Erechim	Nova Erechim	6323202
BR.26.4211900	Palhoça	Palhoca	6323213
BR.26.4212601	Peritiba	Peritiba	6323222
BR.26.4215208	Romelândia	Romelandia	6323252
BR.26.4216008	São Carlos	Sao Carlos	6323267
BR.26.4217204	São Miguel do Oeste	Sao Miguel D'Oeste	6323282
BR.26.4218756	Tunápolis	Tunapolis	6323302
BR.26.4219101	Vargeão	Vargeao	6323308
BR.26.4219507	Xanxerê	Xanxere	6323315
BR.23.4300406	Alegrete	Alegrete	6323322
BR.23.4301008	Arroio do Meio	Arroio Do Meio	6323334
BR.23.4301925	Barra do Rio Azul	Barra Do Rio Azul	6323347
BR.23.4302055	Benjamin Constant do Sul	Benjamin Constant Do Sul	6323349
BR.23.4305371	Charrua	Charrua	6323396
BR.23.4305603	Colorado	Colorado	6323403
BR.23.4306452	Dois Lajeados	Dois Lajeados	6323418
BR.23.4306700	Dona Francisca	Dona Francisca	6323422
BR.23.4308052	Faxinalzinho	Faxinalzinho	6323444
BR.23.4308854	Gentil	Gentil	6323455
BR.23.4309050	Glorinha	Glorinha	6323458
BR.23.4309258	Guabiju	Guabiju	6323463
BR.23.4309605	Horizontina	Horizontina	6323469
BR.23.4309902	Ibiraiaras	Ibiraiaras	6323473
BR.23.4311007	Jaguarão	Jaguarao	6323490
BR.23.4311155	Jóia	Joia	6323493
BR.23.4311700	Machadinho	Machadinho	6323502
BR.23.4312674	Nicolau Vergueiro	Nicolau Vergueiro	6323527
BR.23.4313441	Novo Tiradentes	Novo Tiradentes	6323543
BR.23.4313508	Osório	Osorio	6323545
BR.23.4314035	Pareci Novo	Pareci Novo	6323553
BR.23.4314050	Parobé	Parobe	6323554
BR.23.4315057	Porto Mauá	Porto Maua	6323573
BR.23.4316006	Rolante	Rolante	6323589
BR.23.4318465	São José do Herval	Sao Jose Do Herval	6323623
BR.23.4321329	Taquaruçu do Sul	Taquarucu Do Sul	6323668
BR.23.4322855	Vespasiano Corrêa	Vespasiano Correa	6323704
BR.11.5001003	Aparecida do Taboado	Aparecida Do Taboado	6323724
BR.11.5003108	Corguinho	Corguinho	6323740
BR.11.5004007	Glória de Dourados	Gloria De Dourados	6323751
